"api","safari","chrome","firefox",
"CSSStyleDeclaration#MozAppearance","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBackfaceVisibility","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBorderEnd","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBorderEndColor","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBorderEndStyle","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBorderEndWidth","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBorderImage","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBorderStart","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBorderStartColor","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBorderStartStyle","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBorderStartWidth","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBoxAlign","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBoxDirection","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBoxFlex","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBoxOrdinalGroup","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBoxOrient","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBoxPack","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozBoxSizing","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozFloatEdge","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozFontFeatureSettings","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozFontLanguageOverride","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozForceBrokenImageIcon","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozHyphens","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozImageRegion","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozMarginEnd","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozMarginStart","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozOrient","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozOutlineRadius","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozOutlineRadiusBottomleft","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozOutlineRadiusBottomright","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozOutlineRadiusTopleft","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozOutlineRadiusTopright","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozPaddingEnd","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozPaddingStart","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozPerspective","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozPerspectiveOrigin","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozTabSize","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozTextSizeAdjust","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozTransform","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozTransformOrigin","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozTransformStyle","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozTransition","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozTransitionDelay","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozTransitionDuration","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozTransitionProperty","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozTransitionTimingFunction","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozUserFocus","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozUserInput","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozUserModify","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozUserSelect","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#MozWindowDragging","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#offsetAnchor","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#orientation","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#overflowBlock","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#overflowInline","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#pageOrientation","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#perspectiveOriginX","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#perspectiveOriginY","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#rotate","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#rubyAlign","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#scale","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#scrollbarColor","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#scrollbarWidth","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#scrollSnapMargin","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#scrollSnapMarginBottom","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#scrollSnapMarginLeft","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#scrollSnapMarginRight","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#scrollSnapMarginTop","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#scrollSnapStop","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#speak","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#speakAs","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#strokeColor","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#syntax","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#textDecorationSkip","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#textEmphasis","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#textEmphasisColor","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#textEmphasisPosition","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#textEmphasisStyle","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#textJustify","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#textSizeAdjust","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#transformOriginX","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#transformOriginY","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#transformOriginZ","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#translate","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#userZoom","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#WebkitAlignContent","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitAlignItems","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitAlignSelf","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#webkitAlt","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#WebkitAnimation","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitAnimationDelay","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitAnimationDirection","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitAnimationDuration","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitAnimationFillMode","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitAnimationIterationCount","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitAnimationName","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitAnimationPlayState","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitAnimationTimingFunction","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitAppearance","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#webkitAppRegion","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitAspectRatio","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitBackdropFilter","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#WebkitBackfaceVisibility","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitBackgroundClip","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#webkitBackgroundComposite","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#WebkitBackgroundOrigin","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitBackgroundSize","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#webkitBorderAfter","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitBorderAfterColor","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitBorderAfterStyle","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitBorderAfterWidth","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitBorderBefore","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitBorderBeforeColor","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitBorderBeforeStyle","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitBorderBeforeWidth","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#WebkitBorderBottomLeftRadius","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitBorderBottomRightRadius","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#webkitBorderEnd","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitBorderEndColor","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitBorderEndStyle","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitBorderEndWidth","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitBorderFit","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#WebkitBorderImage","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitBorderRadius","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#webkitBorderStart","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitBorderStartColor","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitBorderStartStyle","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitBorderStartWidth","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#WebkitBorderTopLeftRadius","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitBorderTopRightRadius","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitBoxAlign","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitBoxDirection","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitBoxFlex","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#webkitBoxFlexGroup","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitBoxLines","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#WebkitBoxOrdinalGroup","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitBoxOrient","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitBoxPack","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitBoxShadow","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitBoxSizing","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#webkitColumnAxis","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitColumnFill","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitColumnProgression","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitCursorVisibility","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#WebkitFilter","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitFlex","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitFlexBasis","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitFlexDirection","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitFlexFlow","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitFlexGrow","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitFlexShrink","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitFlexWrap","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#webkitFontFeatureSettings","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitFontKerning","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitFontSizeDelta","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitHighlight","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitHyphenateLimitAfter","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitHyphenateLimitBefore","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitHyphenateLimitLines","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitHyphens","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitInitialLetter","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#WebkitJustifyContent","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#webkitJustifyItems","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitLineAlign","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitLineBoxContain","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#WebkitLineClamp","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#webkitLineGrid","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitLineSnap","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitLogicalHeight","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitLogicalWidth","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitMarginAfter","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitMarginAfterCollapse","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitMarginBefore","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitMarginBeforeCollapse","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitMarginBottomCollapse","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitMarginCollapse","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitMarginEnd","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitMarginStart","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitMarginTopCollapse","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitMarqueeDirection","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitMarqueeIncrement","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitMarqueeRepetition","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitMarqueeSpeed","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitMarqueeStyle","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#WebkitMask","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitMaskClip","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitMaskComposite","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitMaskImage","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitMaskOrigin","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitMaskPosition","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitMaskPositionX","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitMaskPositionY","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitMaskRepeat","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitMaskSize","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#webkitMaskSourceType","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitMaxLogicalHeight","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitMaxLogicalWidth","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitMinLogicalHeight","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitMinLogicalWidth","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitNbspMode","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#WebkitOrder","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#webkitPaddingAfter","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitPaddingBefore","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitPaddingEnd","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitPaddingStart","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#WebkitPerspective","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitPerspectiveOrigin","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#webkitTapHighlightColor","FALSE","TRUE","FALSE",
"CSSStyleDeclaration#webkitTextDecoration","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitTextDecorationColor","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitTextDecorationLine","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitTextDecorationSkip","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitTextDecorationStyle","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#WebkitTextFillColor","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitTextSizeAdjust","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitTextStroke","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitTextStrokeColor","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitTextStrokeWidth","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#webkitTextUnderlinePosition","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#webkitTextZoom","TRUE","FALSE","FALSE",
"CSSStyleDeclaration#WebkitTransform","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitTransformOrigin","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitTransformStyle","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitTransition","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitTransitionDelay","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitTransitionDuration","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitTransitionProperty","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitTransitionTimingFunction","FALSE","FALSE","TRUE",
"CSSStyleDeclaration#WebkitUserSelect","FALSE","FALSE","TRUE",
"CSSStyleRule#styleMap","FALSE","TRUE","FALSE",
"CSSStyleSheet#replace","FALSE","TRUE","FALSE",
"CSSStyleSheet#replaceSync","FALSE","TRUE","FALSE",
"CSSStyleValue#parse","FALSE","TRUE","FALSE",
"CSSStyleValue#parseAll","FALSE","TRUE","FALSE",
"CSSSupportsRule#conditionText","TRUE","FALSE","FALSE",
"CSSSupportsRule#cssRules","TRUE","FALSE","FALSE",
"CSSSupportsRule#deleteRule","TRUE","FALSE","FALSE",
"CSSSupportsRule#insertRule","TRUE","FALSE","FALSE",
"CSSTransformComponent#is2D","FALSE","TRUE","FALSE",
"CSSTransformComponent#toMatrix","FALSE","TRUE","FALSE",
"CSSTransformValue#entries","FALSE","TRUE","FALSE",
"CSSTransformValue#forEach","FALSE","TRUE","FALSE",
"CSSTransformValue#is2D","FALSE","TRUE","FALSE",
"CSSTransformValue#keys","FALSE","TRUE","FALSE",
"CSSTransformValue#length","FALSE","TRUE","FALSE",
"CSSTransformValue#toMatrix","FALSE","TRUE","FALSE",
"CSSTransformValue#values","FALSE","TRUE","FALSE",
"CSSTranslate#x","FALSE","TRUE","FALSE",
"CSSTranslate#y","FALSE","TRUE","FALSE",
"CSSTranslate#z","FALSE","TRUE","FALSE",
"CSSUnitValue#unit","FALSE","TRUE","FALSE",
"CSSUnitValue#value","FALSE","TRUE","FALSE",
"CSSUnparsedValue#entries","FALSE","TRUE","FALSE",
"CSSUnparsedValue#forEach","FALSE","TRUE","FALSE",
"CSSUnparsedValue#keys","FALSE","TRUE","FALSE",
"CSSUnparsedValue#length","FALSE","TRUE","FALSE",
"CSSUnparsedValue#values","FALSE","TRUE","FALSE",
"CSSValue#cssText","TRUE","FALSE","FALSE",
"CSSValue#cssValueType","TRUE","FALSE","FALSE",
"CSSValueList#item","TRUE","FALSE","FALSE",
"CSSValueList#length","TRUE","FALSE","FALSE",
"CSSVariableReferenceValue#fallback","FALSE","TRUE","FALSE",
"CSSVariableReferenceValue#variable","FALSE","TRUE","FALSE",
"DataCue#data","TRUE","FALSE","FALSE",
"DataCue#type","TRUE","FALSE","FALSE",
"DataCue#value","TRUE","FALSE","FALSE",
"DataTransfer#addElement","FALSE","FALSE","TRUE",
"DataTransfer#mozCursor","FALSE","FALSE","TRUE",
"DataTransfer#mozSourceNode","FALSE","FALSE","TRUE",
"DataTransfer#mozUserCancelled","FALSE","FALSE","TRUE",
"DataTransferItem#getAsFileSystemHandle","FALSE","TRUE","FALSE",
"DataTransferItemList#item","TRUE","FALSE","FALSE",
"DateTimeFormat#formatRange","FALSE","TRUE","FALSE",
"DateTimeFormat#formatRangeToParts","FALSE","TRUE","FALSE",
"DecompressionStream#readable","FALSE","TRUE","FALSE",
"DecompressionStream#writable","FALSE","TRUE","FALSE",
"DeprecatedStorageInfo#queryUsageAndQuota","FALSE","TRUE","FALSE",
"DeprecatedStorageInfo#requestQuota","FALSE","TRUE","FALSE",
"DeviceMotionEvent#initDeviceMotionEvent","FALSE","FALSE","TRUE",
"DeviceMotionEventAcceleration#x","FALSE","TRUE","FALSE",
"DeviceMotionEventAcceleration#y","FALSE","TRUE","FALSE",
"DeviceMotionEventAcceleration#z","FALSE","TRUE","FALSE",
"DeviceMotionEventRotationRate#alpha","FALSE","TRUE","FALSE",
"DeviceMotionEventRotationRate#beta","FALSE","TRUE","FALSE",
"DeviceMotionEventRotationRate#gamma","FALSE","TRUE","FALSE",
"DeviceOrientationEvent#initDeviceOrientationEvent","FALSE","FALSE","TRUE",
"Directory#getFiles","FALSE","FALSE","TRUE",
"Directory#getFilesAndDirectories","FALSE","FALSE","TRUE",
"Directory#name","FALSE","FALSE","TRUE",
"Directory#path","FALSE","FALSE","TRUE",
"DisplayNames#of","FALSE","TRUE","FALSE",
"DisplayNames#resolvedOptions","FALSE","TRUE","FALSE",
"DisplayNames#supportedLocalesOf","FALSE","TRUE","FALSE",
"document#adoptedStyleSheets","FALSE","TRUE","FALSE",
"Document#adoptedStyleSheets","FALSE","TRUE","FALSE",
"Document#caretPositionFromPoint","FALSE","FALSE","TRUE",
"Document#enableStyleSheetsForSet","FALSE","FALSE","TRUE",
"document#featurePolicy","FALSE","TRUE","FALSE",
"Document#featurePolicy","FALSE","TRUE","FALSE",
"document#fragmentDirective","FALSE","TRUE","FALSE",
"Document#fragmentDirective","FALSE","TRUE","FALSE",
"Document#getCSSCanvasContext","TRUE","FALSE","FALSE",
"Document#getOverrideStyle","TRUE","FALSE","FALSE",
"document#lastStyleSheetSet","FALSE","FALSE","TRUE",
"Document#lastStyleSheetSet","FALSE","FALSE","TRUE",
"Document#mozCancelFullScreen","FALSE","FALSE","TRUE",
"document#mozFullScreen","FALSE","FALSE","TRUE",
"Document#mozFullScreen","FALSE","FALSE","TRUE",
"document#mozFullScreenElement","FALSE","FALSE","TRUE",
"Document#mozFullScreenElement","FALSE","FALSE","TRUE",
"document#mozFullScreenEnabled","FALSE","FALSE","TRUE",
"Document#mozFullScreenEnabled","FALSE","FALSE","TRUE",
"Document#mozSetImageElement","FALSE","FALSE","TRUE",
"document#onafterscriptexecute","FALSE","FALSE","TRUE",
"Document#onafterscriptexecute","FALSE","FALSE","TRUE",
"document#onbeforeinput","TRUE","FALSE","FALSE",
"Document#onbeforeinput","TRUE","FALSE","FALSE",
"document#onbeforescriptexecute","FALSE","FALSE","TRUE",
"Document#onbeforescriptexecute","FALSE","FALSE","TRUE",
"document#oncancel","FALSE","TRUE","FALSE",
"Document#oncancel","FALSE","TRUE","FALSE",
"document#ondragexit","FALSE","FALSE","TRUE",
"Document#ondragexit","FALSE","FALSE","TRUE",
"document#onfreeze","FALSE","TRUE","FALSE",
"Document#onfreeze","FALSE","TRUE","FALSE",
"document#onloadend","FALSE","FALSE","TRUE",
"Document#onloadend","FALSE","FALSE","TRUE",
"document#onmozfullscreenchange","FALSE","FALSE","TRUE",
"Document#onmozfullscreenchange","FALSE","FALSE","TRUE",
"document#onmozfullscreenerror","FALSE","FALSE","TRUE",
"Document#onmozfullscreenerror","FALSE","FALSE","TRUE",
"document#onpointerrawupdate","FALSE","TRUE","FALSE",
"Document#onpointerrawupdate","FALSE","TRUE","FALSE",
"document#onrejectionhandled","TRUE","FALSE","FALSE",
"Document#onrejectionhandled","TRUE","FALSE","FALSE",
"document#onresume","FALSE","TRUE","FALSE",
"Document#onresume","FALSE","TRUE","FALSE",
"document#onsecuritypolicyviolation","FALSE","TRUE","FALSE",
"Document#onsecuritypolicyviolation","FALSE","TRUE","FALSE",
"document#onshow","FALSE","FALSE","TRUE",
"Document#onshow","FALSE","FALSE","TRUE",
"document#onunhandledrejection","TRUE","FALSE","FALSE",
"Document#onunhandledrejection","TRUE","FALSE","FALSE",
"document#onwebkitmouseforcechanged","TRUE","FALSE","FALSE",
"Document#onwebkitmouseforcechanged","TRUE","FALSE","FALSE",
"document#onwebkitmouseforcedown","TRUE","FALSE","FALSE",
"Document#onwebkitmouseforcedown","TRUE","FALSE","FALSE",
"document#onwebkitmouseforceup","TRUE","FALSE","FALSE",
"Document#onwebkitmouseforceup","TRUE","FALSE","FALSE",
"document#onwebkitmouseforcewillbegin","TRUE","FALSE","FALSE",
"Document#onwebkitmouseforcewillbegin","TRUE","FALSE","FALSE",
"document#preferredStyleSheetSet","FALSE","FALSE","TRUE",
"Document#preferredStyleSheetSet","FALSE","FALSE","TRUE",
"Document#releaseCapture","FALSE","FALSE","TRUE",
"document#selectedStyleSheetSet","FALSE","FALSE","TRUE",
